pl_name,hostname,sy_snum,sy_pnum,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim
Kepler-1856 b,Kepler-1856,1,1,0,1.30200005,,,0,1.734,,,0,3.66000,,,0,0.82,0.03,-0.05,0,0.78,0.06,-0.03,0
Kepler-531 b,Kepler-531,1,1,0,29.88485741,0.00003246,-0.00003246,0,2.780,0.080,-0.190,0,8.15000,,,0,0.75,0.02,-0.02,0,0.78,0.03,-0.03,0
OGLE-TR-113 b,OGLE-TR-113,1,1,0,1.43247520,,,0,12.251,0.314,-0.213,0,400.44900,50.85100,-50.85100,0,0.77,0.02,,0,0.78,0.02,,0
WASP-132 b,WASP-132,1,2,0,7.13351400,0.00000400,-0.00000400,0,10.050,0.340,-0.340,0,130.31030,9.53490,-9.53490,0,0.75,0.03,-0.03,0,0.78,0.03,-0.03,0
WASP-132 c,WASP-132,1,2,0,1.01153400,0.00000500,-0.00000500,0,1.850,0.100,-0.100,0,37.35000,,,1,0.75,0.03,-0.03,0,0.78,0.03,-0.03,0
WASP-183 b,WASP-183,1,1,0,4.11177710,0.00000510,-0.00000510,0,16.477,10.536,-3.699,0,159.55066,14.93801,-14.93801,0,0.87,0.04,-0.04,0,0.78,0.04,-0.04,0
WASP-23 b,WASP-23,1,1,0,2.94442560,0.00000110,-0.00000130,0,10.783,0.527,-0.628,0,280.95000,27.96800,-31.46400,0,0.77,0.05,,0,0.78,0.13,,0
tau Cet e,tau Cet,1,4,0,162.87000000,1.08000000,-0.46000000,0,1.810,,,0,3.93000,0.83000,-0.64000,0,0.83,0.02,-0.02,0,0.78,0.01,-0.01,0
tau Cet f,tau Cet,1,4,0,636.13000000,11.70000000,-47.69000000,0,1.810,,,0,3.93000,1.05000,-1.37000,0,0.83,0.02,-0.02,0,0.78,0.01,-0.01,0
tau Cet g,tau Cet,1,4,0,20.00000000,0.02000000,-0.01000000,0,1.180,,,0,1.75000,0.25000,-0.40000,0,0.83,0.02,-0.02,0,0.78,0.01,-0.01,0
tau Cet h,tau Cet,1,4,0,49.41000000,0.08000000,-0.10000000,0,1.190,,,0,1.83000,0.68000,-0.26000,0,0.83,0.02,-0.02,0,0.78,0.01,-0.01,0
HD 153557 b,HD 153557,1,3,0,7.29902668,0.00032986,-0.00031395,0,4.730,,,0,20.05856,2.23348,-2.15213,0,0.75,0.06,-0.04,0,0.79,0.09,-0.09,0
HD 153557 c,HD 153557,1,3,0,15.27017677,0.00139832,-0.00117176,0,4.330,,,0,17.30766,1.61740,-1.66056,0,0.75,0.06,-0.04,0,0.79,0.09,-0.09,0
HD 153557 d,HD 153557,1,3,0,40654.64809444,3874.17546014,-4234.02732733,0,11.900,,,0,8680.48112,1175.46582,-1066.02506,0,0.75,0.06,-0.04,0,0.79,0.09,-0.09,0
HD 156668 c,HD 156668,1,2,0,811.30000000,5.20000000,-5.30000000,0,6.170,,,0,31.49680,2.51084,-2.44728,0,0.77,0.01,-0.01,0,0.79,0.02,-0.02,0
HD 16905 b,HD 16905,1,1,0,6707.49126331,2780.30613563,-544.63200350,0,12.500,,,0,2885.45006,413.01236,-453.52333,0,0.77,0.06,-0.06,0,0.79,0.10,-0.10,0
HD 176986 b,HD 176986,1,2,0,6.48980000,0.00086000,-0.00086000,0,2.260,,,0,5.74000,0.66000,-0.66000,0,0.78,0.04,-0.04,0,0.79,0.02,-0.02,0
HD 176986 c,HD 176986,1,2,0,16.81910000,0.00440000,-0.00440000,0,2.980,,,0,9.18000,0.97000,-0.97000,0,0.78,0.04,-0.04,0,0.79,0.02,-0.02,0
HD 189733 b,HD 189733,2,1,0,2.21857567,0.00000015,-0.00000015,0,12.666,0.112,-0.112,0,359.14790,25.42640,-25.42640,0,0.75,0.01,-0.01,0,0.79,0.08,-0.08,0
HD 219134 g,HD 219134,1,6,0,94.20000000,0.20000000,-0.20000000,0,3.280,,,0,10.80622,1.27132,-1.27132,0,0.77,0.02,-0.02,0,0.79,0.04,-0.02,0
HD 219134 h,HD 219134,1,6,0,2247.00000000,43.00000000,-43.00000000,0,12.700,,,0,108.06220,6.35660,-6.35660,0,0.77,0.02,-0.02,0,0.79,0.04,-0.02,0
HIP 35173 b,HIP 35173,1,1,0,41.51600000,0.07700000,-0.07700000,0,3.610,,,0,12.70000,2.70000,-2.70000,0,0.77,0.03,-0.02,0,0.79,0.05,-0.05,0
K2-203 b,K2-203,1,1,0,9.69510100,0.00128500,-0.00133400,0,1.371,0.275,-0.121,0,2.45000,,,0,0.76,0.03,-0.02,0,0.79,0.03,-0.03,0
K2-206 b,K2-206,1,1,0,18.29454900,0.00172800,-0.00159900,0,2.795,0.223,-0.155,0,8.22000,,,0,0.76,0.03,-0.03,0,0.79,0.03,-0.03,0
K2-252 b,K2-252,1,1,0,13.81513000,0.00461000,-0.00448000,0,1.740,0.170,-0.120,0,3.68000,,,0,0.82,0.01,-0.01,0,0.79,0.02,-0.01,0
K2-279 b,K2-279,1,1,0,7.12260500,0.00164700,-0.00160100,0,1.210,0.140,-0.140,0,1.92000,,,0,0.86,0.01,-0.01,0,0.79,0.03,-0.03,0
K2-390 b,K2-390,1,1,0,3.31279200,0.00010000,-0.00010400,0,4.662,0.313,-0.343,0,19.60000,,,0,0.97,0.06,-0.06,0,0.79,0.35,-0.24,0
K2-86 b,K2-86,1,1,0,8.77683000,0.00098000,-0.00098000,0,1.960,0.270,-0.270,0,4.50000,,,0,0.76,0.09,-0.09,0,0.79,0.08,-0.08,0
Kepler-1026 b,Kepler-1026,1,1,0,36.51560530,0.00010370,-0.00010370,0,2.210,0.330,-0.150,0,5.52000,,,0,0.75,0.03,-0.04,0,0.79,0.04,-0.04,0
Kepler-1145 b,Kepler-1145,1,1,0,3.97076766,0.00001110,-0.00001110,0,1.400,0.110,-0.110,0,2.54000,,,0,0.75,0.05,-0.05,0,0.79,0.05,-0.05,0
Kepler-1167 b,Kepler-1167,1,1,0,1.00393374,0.00000268,-0.00000268,0,1.710,0.120,-0.120,0,3.57000,,,0,0.75,0.04,-0.04,0,0.79,0.04,-0.05,0
Kepler-1266 c,Kepler-1266,1,2,0,4.86631012,,,0,1.680,,,0,3.46000,,,0,0.83,0.03,-0.06,0,0.79,0.06,-0.03,0
Kepler-1423 b,Kepler-1423,1,1,0,23.95537800,0.00017290,-0.00017290,0,1.060,0.090,-0.070,0,1.20000,,,0,0.75,0.03,-0.04,0,0.79,0.04,-0.04,0
Kepler-1614 b,Kepler-1614,1,1,0,3.94661410,0.00003022,-0.00003022,0,1.490,0.120,-0.150,0,2.83000,,,0,0.76,0.05,-0.07,0,0.79,0.05,-0.06,0
Kepler-165 b,Kepler-165,1,2,0,8.18084800,0.00002600,-0.00002600,0,2.320,1.410,-1.410,0,5.99000,,,0,0.77,0.47,-0.47,0,0.79,0.03,-0.03,0
Kepler-165 c,Kepler-165,1,2,0,15.31299000,0.00005700,-0.00005700,0,2.230,1.350,-1.350,0,5.60000,,,0,0.77,0.47,-0.47,0,0.79,0.03,-0.03,0
Kepler-173 b,Kepler-173,1,2,0,4.26374200,0.00002100,-0.00002100,0,1.290,0.640,-0.640,0,2.21000,,,0,0.95,0.47,-0.47,0,0.79,0.09,-0.05,0
Kepler-173 c,Kepler-173,1,2,0,8.00577700,0.00001500,-0.00001500,0,2.430,1.210,-1.210,0,6.48000,,,0,0.95,0.47,-0.47,0,0.79,0.09,-0.05,0
Kepler-176 b,Kepler-176,1,4,0,5.43307400,0.00002400,-0.00002400,0,1.430,0.730,-0.730,0,2.63000,,,0,0.89,0.46,-0.46,0,0.79,0.06,-0.03,0
Kepler-176 c,Kepler-176,1,4,0,12.75971200,0.00003300,-0.00003300,0,2.600,1.330,-1.330,0,23.00000,13.50000,-8.00000,0,0.89,0.46,-0.46,0,0.79,0.06,-0.03,0
Kepler-176 d,Kepler-176,1,4,0,25.75197400,0.00011500,-0.00011500,0,2.510,1.320,-1.320,0,15.20000,10.40000,-5.80000,0,0.89,0.46,-0.46,0,0.79,0.06,-0.03,0
Kepler-1814 b,Kepler-1814,1,1,0,2.93535996,,,0,2.370,,,0,6.21000,,,0,0.82,0.06,-0.09,0,0.79,0.07,-0.05,0
Kepler-1858 b,Kepler-1858,1,1,0,88.07160187,,,0,2.422,,,0,6.44000,,,0,0.82,0.03,-0.06,0,0.79,0.05,-0.03,0
Kepler-189 b,Kepler-189,1,2,0,10.39993100,0.00008500,-0.00008500,0,1.210,0.610,-0.610,0,1.92000,,,0,0.75,0.38,-0.38,0,0.79,0.05,-0.03,0
Kepler-189 c,Kepler-189,1,2,0,20.13486600,0.00005700,-0.00005700,0,2.380,1.190,-1.190,0,22.70000,17.10000,-10.60000,0,0.75,0.38,-0.38,0,0.79,0.05,-0.03,0
Kepler-246 b,Kepler-246,1,2,0,4.60182000,0.00000800,-0.00000800,0,2.340,1.200,-1.200,0,6.08000,,,0,0.83,0.42,-0.42,0,0.79,0.05,-0.03,0
Kepler-246 c,Kepler-246,1,2,0,11.18716100,0.00007500,-0.00007500,0,1.500,0.760,-0.760,0,2.86000,,,0,0.83,0.42,-0.42,0,0.79,0.05,-0.03,0
Kepler-282 b,Kepler-282,1,4,0,9.22052400,0.00034100,-0.00034100,0,1.010,0.250,-0.250,0,1.01000,,,0,0.90,0.21,-0.21,0,0.79,0.06,-0.04,0
Kepler-282 c,Kepler-282,1,4,0,13.63872300,0.00049100,-0.00049100,0,1.200,0.290,-0.290,0,1.87000,,,0,0.90,0.21,-0.21,0,0.79,0.06,-0.04,0
Kepler-357 b,Kepler-357,1,3,0,6.47543400,0.00003400,-0.00003400,0,1.840,1.080,-1.080,0,4.04000,,,0,0.83,0.49,-0.49,0,0.79,0.05,-0.03,0
Kepler-357 c,Kepler-357,1,3,0,16.85837000,0.00008100,-0.00008100,0,2.670,1.570,-1.570,0,7.61000,,,0,0.83,0.49,-0.49,0,0.79,0.05,-0.03,0
Kepler-357 d,Kepler-357,1,3,0,49.49987500,0.00046000,-0.00046000,0,3.430,2.040,-2.040,0,11.60000,,,0,0.83,0.49,-0.49,0,0.79,0.05,-0.03,0
Kepler-421 b,Kepler-421,1,1,0,704.19840000,0.00160000,-0.00160000,0,4.160,0.190,-0.160,0,16.10000,,,0,0.76,0.03,-0.03,0,0.79,0.03,-0.03,0
Kepler-486 b,Kepler-486,1,1,0,30.36044667,0.00000424,-0.00000424,0,11.000,0.400,-0.560,0,84.20000,,,0,0.75,0.03,-0.04,0,0.79,0.04,-0.04,0
Kepler-675 b,Kepler-675,1,1,0,2.33743801,0.00000207,-0.00000207,0,2.440,0.240,-0.160,0,6.53000,,,0,0.75,0.03,-0.04,0,0.79,0.04,-0.04,0
Kepler-749 b,Kepler-749,1,1,0,17.31716585,0.00004602,-0.00004602,0,3.100,0.230,-0.260,0,9.80000,,,0,0.75,0.06,-0.06,0,0.79,0.06,-0.05,0
Kepler-845 b,Kepler-845,1,1,0,0.92785982,0.00000055,-0.00000055,0,2.040,0.090,-0.290,0,4.82000,,,0,0.75,0.03,-0.03,0,0.79,0.03,-0.04,0
TOI-561 b,TOI-561,1,5,0,0.44657800,0.00001700,-0.00001700,0,1.423,0.066,-0.066,0,1.59000,0.36000,-0.36000,0,0.85,0.01,-0.01,0,0.79,0.02,-0.02,0
TOI-561 c,TOI-561,1,5,0,10.77900000,0.00400000,-0.00400000,0,2.878,0.096,-0.096,0,5.40000,0.98000,-0.98000,0,0.85,0.01,-0.01,0,0.79,0.02,-0.02,0
TOI-942 b,TOI-942,3,2,0,4.32419000,0.00003000,-0.00003000,0,4.810,0.200,-0.200,0,826.35800,,,1,1.02,0.02,-0.02,0,0.79,0.04,-0.03,0
TOI-942 c,TOI-942,3,2,0,10.15643000,0.00006900,-0.00007900,0,5.790,0.190,-0.180,0,794.57500,,,1,1.02,0.02,-0.02,0,0.79,0.04,-0.03,0
HD 103197 b,HD 103197,1,1,0,47.84000000,0.03000000,-0.03000000,0,5.830,,,0,28.60470,6.35660,-6.35660,0,0.88,0.03,-0.03,0,0.80,0.28,-0.28,0
HD 168863 b,HD 168863,1,1,0,14773.93271605,8638.61024425,-2644.05862595,0,12.700,,,0,2146.32971,362.64991,-339.91632,0,0.78,0.06,-0.07,0,0.80,0.10,-0.10,0
HD 192310 b,HD 192310,1,2,0,74.72000000,0.10000000,-0.10000000,0,4.270,,,0,16.90000,0.90000,-0.90000,0,0.86,0.02,-0.02,0,0.80,,,0
HD 192310 c,HD 192310,1,2,0,525.80000000,9.20000000,-9.20000000,0,5.250,,,0,24.00000,5.00000,-5.00000,0,0.81,0.02,-0.01,0,0.80,,,0
HD 207897 b,HD 207897,1,1,0,16.20215900,0.00008500,-0.00008300,0,2.501,0.082,-0.078,0,14.40000,1.60000,-1.60000,0,0.78,0.02,-0.02,0,0.80,0.04,-0.03,0
HD 21693 b,HD 21693,1,2,0,22.67860000,0.00850000,-0.00870000,0,2.800,,,0,8.23000,1.08000,-1.05000,0,0.91,0.01,-0.02,0,0.80,,,0
HD 21693 c,HD 21693,1,2,0,53.73570000,0.03120000,-0.03090000,0,4.340,,,0,17.37000,1.77000,-1.79000,0,0.91,0.01,-0.02,0,0.80,,,0
HD 27894 c,HD 27894,1,3,0,36.07000000,0.26000000,-0.09000000,0,8.240,,,0,51.48846,3.49613,-12.71320,0,0.89,0.01,-0.02,0,0.80,,,0
HD 3651 b,HD 3651,1,1,0,62.25000000,0.00400000,-0.00400000,0,10.100,,,0,72.46524,3.49613,-3.49613,0,0.87,0.02,-0.02,0,0.80,,,0
HD 51608 b,HD 51608,1,2,0,14.07260000,0.00160000,-0.00160000,0,3.620,,,0,12.77000,1.20000,-1.19000,0,0.92,0.02,-0.06,0,0.80,,,0
HD 51608 c,HD 51608,1,2,0,95.94460000,0.15550000,-0.13660000,0,3.870,,,0,14.31000,1.63000,-1.53000,0,0.92,0.02,-0.06,0,0.80,,,0
HD 8326 b,HD 8326,1,1,0,158.99100000,1.44000000,-1.44000000,0,9.580,,,0,66.60000,19.60000,-19.60000,0,0.78,0.01,-0.02,0,0.80,0.05,-0.05,0
K2-13 b,K2-13,1,1,0,39.91488000,0.32477000,-0.32477000,0,1.890,0.950,-0.950,0,4.23000,,,0,0.78,0.09,-0.05,0,0.80,0.04,-0.04,0
K2-198 b,K2-198,1,3,0,17.04286830,0.00000710,-0.00000350,0,4.189,0.228,-0.098,0,16.30000,,,0,0.76,0.04,-0.02,0,0.80,0.09,-0.04,0
K2-198 c,K2-198,1,3,0,3.35960550,0.00000400,-0.00000210,0,1.423,0.081,-0.036,0,2.61000,,,0,0.76,0.04,-0.02,0,0.80,0.09,-0.04,0
K2-198 d,K2-198,1,3,0,7.45001770,0.00000520,-0.00000260,0,2.438,0.130,-0.056,0,6.52000,,,0,0.76,0.04,-0.02,0,0.80,0.09,-0.04,0
K2-250 b,K2-250,1,1,0,4.01457000,0.00062000,-0.00057000,0,2.440,0.190,-0.150,0,6.53000,,,0,0.81,0.02,-0.02,0,0.80,0.03,-0.02,0
K2-389 b,K2-389,1,2,0,8.58404300,0.00088800,-0.00202600,0,2.184,0.118,-0.114,0,5.41000,,,0,1.08,0.07,-0.06,0,0.80,0.36,-0.25,0
K2-389 c,K2-389,1,2,0,20.85133700,0.00280400,-0.00298100,0,2.040,0.151,-0.138,0,4.82000,,,0,1.08,0.07,-0.06,0,0.80,0.36,-0.25,0
K2-406 b,K2-406,1,1,0,22.54940600,0.00137700,-0.00143300,0,4.602,0.311,-0.292,0,19.20000,,,0,0.96,0.06,-0.05,0,0.80,0.34,-0.25,0
K2-77 b,K2-77,1,1,0,8.19979600,0.00068300,-0.00071900,0,2.300,0.160,-0.160,0,603.87700,,,1,0.76,0.03,-0.03,0,0.80,0.12,-0.12,0
Kepler-1030 b,Kepler-1030,1,1,0,19.32952416,0.00007474,-0.00007474,0,2.480,0.120,-0.180,0,6.71000,,,0,0.76,0.04,-0.04,0,0.80,0.04,-0.04,0
Kepler-1170 b,Kepler-1170,1,1,0,9.98969327,0.00004242,-0.00004242,0,2.410,0.190,-0.170,0,6.39000,,,0,0.76,0.05,-0.05,0,0.80,0.04,-0.05,0
Kepler-1178 b,Kepler-1178,1,1,0,31.80634000,0.00038570,-0.00038570,0,1.070,0.060,-0.080,0,1.24000,,,0,0.75,0.03,-0.04,0,0.80,0.04,-0.04,0
Kepler-1206 b,Kepler-1206,1,1,0,1.21699766,0.00000261,-0.00000261,0,1.640,0.090,-0.080,0,3.33000,,,0,0.75,0.03,-0.03,0,0.80,0.03,-0.04,0
Kepler-1208 b,Kepler-1208,1,1,0,11.08507637,0.00005235,-0.00005235,0,2.320,0.190,-0.140,0,5.99000,,,0,0.76,0.04,-0.04,0,0.80,0.04,-0.04,0
Kepler-1223 b,Kepler-1223,1,1,0,16.30125900,0.00010300,-0.00010300,0,1.220,0.060,-0.080,0,1.98000,,,0,0.75,0.03,-0.03,0,0.80,0.03,-0.04,0
Kepler-1234 b,Kepler-1234,1,1,0,11.94014029,0.00008335,-0.00008335,0,2.810,0.160,-0.810,0,8.30000,,,0,0.76,0.03,-0.03,0,0.80,0.03,-0.04,0
Kepler-1259 b,Kepler-1259,1,1,0,0.66308526,0.00000087,-0.00000087,0,1.430,0.070,-0.100,0,2.63000,,,0,0.77,0.04,-0.04,0,0.80,0.04,-0.05,0
Kepler-1266 b,Kepler-1266,1,2,0,28.47474800,0.00020450,-0.00020450,0,2.580,0.130,-0.460,0,7.18000,,,0,0.76,0.04,-0.05,0,0.80,0.04,-0.05,0
Kepler-1315 b,Kepler-1315,1,2,0,0.84338011,0.00000082,-0.00000082,0,1.380,0.080,-0.060,0,2.48000,,,0,0.75,0.03,-0.03,0,0.80,0.03,-0.04,0
Kepler-1414 b,Kepler-1414,1,1,0,3.51576315,0.00001186,-0.00001186,0,1.230,0.090,-0.080,0,2.04000,,,0,0.75,0.03,-0.04,0,0.80,0.04,-0.04,0
Kepler-1470 b,Kepler-1470,1,1,0,16.29509030,0.00019160,-0.00019160,0,1.070,0.090,-0.080,0,1.24000,,,0,0.76,0.03,-0.04,0,0.80,0.04,-0.04,0
Kepler-1481 b,Kepler-1481,1,1,0,5.94220998,0.00002335,-0.00002335,0,1.230,0.080,-0.060,0,2.04000,,,0,0.75,0.03,-0.03,0,0.80,0.03,-0.04,0
Kepler-1854 b,Kepler-1854,1,1,0,39.83110046,,,0,2.587,,,0,7.21000,,,0,0.76,0.05,-0.03,0,0.80,0.04,-0.05,0
Kepler-1966 b,Kepler-1966,1,1,0,8.61742973,,,0,1.105,,,0,1.39000,,,0,0.84,0.03,-0.06,0,0.80,0.05,-0.03,0
Kepler-263 b,Kepler-263,1,2,0,16.56808700,0.00006500,-0.00006500,0,2.670,1.450,-1.450,0,7.61000,,,0,0.79,0.43,-0.43,0,0.80,0.04,-0.04,0
Kepler-263 c,Kepler-263,1,2,0,47.33277300,0.00045600,-0.00045600,0,2.470,1.350,-1.350,0,6.66000,,,0,0.79,0.43,-0.43,0,0.80,0.04,-0.04,0
Kepler-352 d,Kepler-352,1,3,0,6.88727999,,,0,0.806,,,0,0.44900,,,0,0.77,0.06,-0.04,0,0.80,0.05,-0.05,0
Kepler-37 c,Kepler-37,1,4,0,21.30200000,,,0,0.750,0.030,-0.030,0,12.00000,,,1,0.77,0.03,-0.03,0,0.80,0.07,-0.07,0
Kepler-37 d,Kepler-37,1,4,0,39.79220000,,,0,1.940,0.060,-0.060,0,12.20000,,,1,0.77,0.03,-0.03,0,0.80,0.07,-0.07,0
Kepler-37 e,Kepler-37,1,4,0,51.19600000,,,0,0.370,0.180,-0.180,0,0.02750,,,0,0.77,,,0,0.80,,,0
Kepler-563 b,Kepler-563,1,1,0,22.18432708,0.00002500,-0.00002500,0,3.090,0.170,-0.200,0,9.75000,,,0,0.77,0.04,-0.05,0,0.80,0.04,-0.05,0
Kepler-681 b,Kepler-681,1,1,0,26.39435646,0.00006078,-0.00006078,0,3.080,0.160,-0.160,0,9.69000,,,0,0.76,0.03,-0.04,0,0.80,0.04,-0.05,0
Kepler-707 b,Kepler-707,1,1,0,2.23749275,0.00000468,-0.00000468,0,1.330,0.090,-0.100,0,2.33000,,,0,0.76,0.04,-0.06,0,0.80,0.04,-0.05,0
Kepler-709 b,Kepler-709,1,1,0,16.08524954,0.00002644,-0.00002644,0,2.920,0.180,-0.190,0,8.85000,,,0,0.77,0.04,-0.05,0,0.80,0.04,-0.05,0
Kepler-917 b,Kepler-917,1,1,0,2.97041437,0.00000913,-0.00000913,0,1.910,0.240,-0.170,0,4.31000,,,0,0.76,0.09,-0.06,0,0.80,0.07,-0.05,0
Kepler-975 b,Kepler-975,1,1,0,1.97034246,0.00000236,-0.00000236,0,1.480,0.060,-0.090,0,2.79000,,,0,0.75,0.03,-0.03,0,0.80,0.04,-0.04,0
BD+45 564 b,BD+45 564,1,1,0,307.88000000,1.47000000,-1.47000000,0,13.600,,,0,432.24663,38.13941,-38.13941,0,0.81,0.04,-0.04,0,0.81,0.07,-0.07,0
BD-00 4475 b,BD-00 4475,1,1,0,723.20000000,0.74000000,-0.74000000,0,12.000,,,0,7961.60160,708.75735,-708.75735,0,0.84,0.04,-0.04,0,0.81,0.10,-0.10,0
HD 166724 b,HD 166724,1,1,0,5144.00000000,705.00000000,-467.00000000,0,13.100,,,0,1121.89000,34.96000,-34.96000,0,0.80,0.01,-0.02,0,0.81,0.02,-0.02,0
HD 191939 b,HD 191939,1,6,0,8.88032560,0.00000470,-0.00000470,0,3.410,0.075,-0.075,0,10.00000,0.70000,-0.70000,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0
HD 191939 c,HD 191939,1,6,0,28.57974300,0.00004500,-0.00004500,0,3.195,0.075,-0.075,0,8.00000,1.00000,-1.00000,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0
HD 191939 d,HD 191939,1,6,0,38.35303700,0.00006000,-0.00006000,0,2.995,0.070,-0.070,0,2.80000,0.60000,-0.60000,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0
HD 191939 e,HD 191939,1,6,0,101.12000000,0.13000000,-0.13000000,0,13.000,,,0,112.20000,4.00000,-4.00000,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0
HD 191939 f,HD 191939,1,6,0,2200.00000000,,,-1,13.400,,,0,660.00000,,,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0
HD 191939 g,HD 191939,1,6,0,284.00000000,10.00000000,-8.00000000,0,3.740,,,0,13.50000,2.00000,-2.00000,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0
HD 20794 e,HD 20794,1,4,0,147.02000000,1.43000000,-0.91000000,0,2.030,,,0,4.77000,0.96000,-0.86000,0,0.92,0.02,-0.02,0,0.81,0.02,-0.01,0
HD 219134 b,HD 219134,1,6,0,3.09292600,0.00001000,-0.00001000,0,1.602,0.055,-0.055,0,4.74000,0.19000,-0.19000,0,0.78,0.01,-0.01,0,0.81,0.03,-0.03,0
HD 219134 c,HD 219134,1,6,0,6.76458000,0.00033000,-0.00033000,0,1.511,0.047,-0.047,0,4.36000,0.22000,-0.22000,0,0.78,0.01,-0.01,0,0.81,0.03,-0.03,0
HD 219134 d,HD 219134,1,6,0,46.85900000,0.02800000,-0.02800000,0,1.610,0.020,-0.020,-1,16.17000,0.64000,-0.64000,-1,0.78,0.01,-0.01,0,0.81,0.03,-0.03,0
HD 27894 b,HD 27894,1,3,0,18.01938802,0.00024294,-0.00027349,0,14.100,,,0,196.85951,15.76942,-16.05155,0,0.89,0.01,-0.02,0,0.81,0.10,-0.10,0
HD 27894 d,HD 27894,1,3,0,5019.54243994,32.59358957,-31.12556832,0,12.700,,,0,2155.40718,221.84567,-204.16210,0,0.89,0.01,-0.02,0,0.81,0.10,-0.10,0
HD 86065 b,HD 86065,1,1,0,25775.78858607,13279.46721399,-9595.00302859,0,12.500,,,0,2801.89869,930.38324,-740.43858,0,0.78,0.05,-0.04,0,0.81,0.09,-0.09,0
HD 87883 b,HD 87883,1,1,0,3309.22117629,27.48456295,-30.46482264,0,12.800,,,0,1705.47518,162.70890,-188.22409,0,0.80,0.01,-0.01,0,0.81,0.09,-0.09,0
K2-408 b,K2-408,1,1,0,20.97895900,0.00130500,-0.00124700,0,1.677,0.118,-0.109,0,3.45000,,,0,0.78,0.05,-0.05,0,0.81,0.37,-0.25,0
Kepler-1008 b,Kepler-1008,2,1,0,12.43931193,0.00002837,-0.00002837,0,1.280,0.070,-0.050,0,2.18000,,,0,0.78,0.03,-0.03,0,0.81,0.03,-0.03,0
Kepler-1013 b,Kepler-1013,1,1,0,18.93054959,0.00004672,-0.00004672,0,2.150,0.360,-0.200,0,5.27000,,,0,0.76,0.03,-0.03,0,0.81,0.04,-0.04,0
Kepler-1024 b,Kepler-1024,1,1,0,66.41621330,0.00035380,-0.00035380,0,3.910,0.270,-0.260,0,14.50000,,,0,0.78,0.04,-0.05,0,0.81,0.04,-0.05,0
Kepler-1083 b,Kepler-1083,1,1,0,33.41779930,0.00018540,-0.00018540,0,3.360,0.160,-0.630,0,11.20000,,,0,0.77,0.03,-0.04,0,0.81,0.04,-0.04,0
Kepler-1143 b,Kepler-1143,1,2,0,2.88890485,0.00000694,-0.00000694,0,1.670,0.130,-0.110,0,3.43000,,,0,0.77,0.05,-0.04,0,0.81,0.05,-0.05,0
Kepler-1143 c,Kepler-1143,1,2,0,210.63059100,0.00145600,-0.00145600,0,3.600,0.510,-0.350,0,12.60000,,,0,0.77,0.05,-0.04,0,0.81,0.05,-0.05,0
Kepler-1148 b,Kepler-1148,1,1,0,1.10446351,0.00000129,-0.00000129,0,1.690,0.100,-0.090,0,3.50000,,,0,0.77,0.04,-0.04,0,0.81,0.04,-0.04,0
Kepler-118 b,Kepler-118,1,2,0,7.51849600,0.00005600,-0.00005600,0,1.960,0.940,-0.940,0,4.50000,,,0,1.09,0.49,-0.49,0,0.81,0.05,-0.03,0
Kepler-118 c,Kepler-118,1,2,0,20.17202000,0.00001300,-0.00001300,0,7.680,3.430,-3.430,0,45.70000,,,0,1.09,0.49,-0.49,0,0.81,0.05,-0.03,0
Kepler-1315 c,Kepler-1315,1,2,0,6.56606007,,,0,1.844,,,0,4.06000,,,0,0.86,0.09,-0.09,0,0.81,0.05,-0.04,0
Kepler-1446 b,Kepler-1446,1,1,0,0.68996783,0.00000050,-0.00000050,0,0.820,0.040,-0.020,0,0.47700,,,0,0.75,0.01,-0.01,0,0.81,0.02,-0.02,0
Kepler-1477 b,Kepler-1477,1,1,0,11.55530021,0.00008098,-0.00008098,0,1.180,0.090,-0.090,0,1.76000,,,0,0.78,0.04,-0.04,0,0.81,0.04,-0.04,0
Kepler-1521 b,Kepler-1521,1,1,0,47.14840805,0.00007919,-0.00007919,0,2.500,0.090,-0.100,0,6.80000,,,0,0.76,0.02,-0.03,0,0.81,0.03,-0.04,0
Kepler-1529 b,Kepler-1529,1,1,0,5.33905686,0.00001277,-0.00001277,0,2.100,0.150,-0.110,0,5.06000,,,0,0.77,0.03,-0.04,0,0.81,0.04,-0.04,0
Kepler-1537 b,Kepler-1537,1,1,0,1.44445380,0.00000233,-0.00000233,0,1.180,0.060,-0.090,0,1.76000,,,0,0.77,0.04,-0.04,0,0.81,0.04,-0.05,0
Kepler-1593 b,Kepler-1593,1,1,0,174.50983500,0.00185200,-0.00185200,0,3.170,0.300,-0.280,0,10.20000,,,0,0.77,0.07,-0.05,0,0.81,0.06,-0.05,0
